Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
H0,BRA,1201,Brazil,THA,Thailand,2017,Export,6,622763.101
H0,BRA,1201,Brazil,THA,Thailand,2018,Export,6,467143.929
H0,BRA,1201,Brazil,THA,Thailand,2019,Export,6,602178.142
H0,BRA,1201,Brazil,THA,Thailand,2020,Export,6,911435.097
H0,BRA,1201,Brazil,THA,Thailand,2021,Export,6,1289044.154
H0,BRA,1201,Brazil,TUN,Tunisia,2012,Export,6,29921.947
H0,BRA,1201,Brazil,TUN,Tunisia,2014,Export,6,47482.955
H0,BRA,1201,Brazil,TUN,Tunisia,2015,Export,6,61172.268
H0,BRA,1201,Brazil,TUN,Tunisia,2016,Export,6,13495.569
H0,BRA,1201,Brazil,TUN,Tunisia,2017,Export,6,23209.81
H0,BRA,1201,Brazil,TUN,Tunisia,2018,Export,6,68113.343
H0,BRA,1201,Brazil,TUN,Tunisia,2019,Export,6,70086.304
H0,BRA,1201,Brazil,TUN,Tunisia,2020,Export,6,85280.844
H0,BRA,1201,Brazil,TUN,Tunisia,2021,Export,6,137249.752
H0,BRA,1201,Brazil,TUR,Turkey,1992,Export,6,1657.622
H0,BRA,1201,Brazil,TUR,Turkey,1995,Export,6,1463.659
H0,BRA,1201,Brazil,TUR,Turkey,1996,Export,6,866.324
H0,BRA,1201,Brazil,TUR,Turkey,1997,Export,6,16836.852
H0,BRA,1201,Brazil,TUR,Turkey,1998,Export,6,21127.766
H0,BRA,1201,Brazil,TUR,Turkey,1999,Export,6,2501.322
H0,BRA,1201,Brazil,TUR,Turkey,2000,Export,6,10229.18
H0,BRA,1201,Brazil,TUR,Turkey,2002,Export,6,722.411
H0,BRA,1201,Brazil,TUR,Turkey,2003,Export,6,14883.591
H0,BRA,1201,Brazil,TUR,Turkey,2004,Export,6,12215.233
H0,BRA,1201,Brazil,TUR,Turkey,2005,Export,6,30958.964
H0,BRA,1201,Brazil,TUR,Turkey,2006,Export,6,39059.764
H0,BRA,1201,Brazil,TUR,Turkey,2007,Export,6,18864.447
H0,BRA,1201,Brazil,TUR,Turkey,2008,Export,6,54071.855
H0,BRA,1201,Brazil,TUR,Turkey,2009,Export,6,6226.679
H0,BRA,1201,Brazil,TUR,Turkey,2010,Export,6,82603.571
H0,BRA,1201,Brazil,TUR,Turkey,2011,Export,6,162055.202
H0,BRA,1201,Brazil,TUR,Turkey,2012,Export,6,4869.015
H0,BRA,1201,Brazil,TUR,Turkey,2013,Export,6,67959.032
H0,BRA,1201,Brazil,TUR,Turkey,2014,Export,6,234914.103
H0,BRA,1201,Brazil,TUR,Turkey,2015,Export,6,49347.135
H0,BRA,1201,Brazil,TUR,Turkey,2016,Export,6,101936.598
H0,BRA,1201,Brazil,TUR,Turkey,2017,Export,6,104760.808
H0,BRA,1201,Brazil,TUR,Turkey,2018,Export,6,521302.862
H0,BRA,1201,Brazil,TUR,Turkey,2019,Export,6,443780.775
H0,BRA,1201,Brazil,TUR,Turkey,2020,Export,6,720763.111
H0,BRA,1201,Brazil,TUR,Turkey,2021,Export,6,1014906.698
H0,BRA,1201,Brazil,UGA,Uganda,2017,Export,6,2.926
H0,BRA,1201,Brazil,UKR,Ukraine,2005,Export,6,6706.34
H0,BRA,1201,Brazil,UKR,Ukraine,2020,Export,6,4326.434
H0,BRA,1201,Brazil,UKR,Ukraine,2021,Export,6,19840.78
H0,BRA,1201,Brazil,UMI,United States Minor Outlying I,2008,Export,6,1105.35
H0,BRA,1201,Brazil,UNS,Unspecified,1990,Export,6,123.574
H0,BRA,1201,Brazil,UNS,Unspecified,1993,Export,6,134827.936
H0,BRA,1201,Brazil,UNS,Unspecified,1994,Export,6,4986.539
H0,BRA,1201,Brazil,UNS,Unspecified,1997,Export,6,19149.184
H0,BRA,1201,Brazil,UNS,Unspecified,1998,Export,6,36357.128
H0,BRA,1201,Brazil,UNS,Unspecified,1999,Export,6,13007.544
H0,BRA,1201,Brazil,URY,Uruguay,1990,Export,6,551.893
H0,BRA,1201,Brazil,URY,Uruguay,1991,Export,6,866.969
H0,BRA,1201,Brazil,URY,Uruguay,1992,Export,6,2814.644
H0,BRA,1201,Brazil,URY,Uruguay,1993,Export,6,3909.354
H0,BRA,1201,Brazil,URY,Uruguay,1994,Export,6,1981.826
H0,BRA,1201,Brazil,URY,Uruguay,1995,Export,6,13711.722
H0,BRA,1201,Brazil,URY,Uruguay,1996,Export,6,16953.636
H0,BRA,1201,Brazil,URY,Uruguay,1997,Export,6,23534.176
H0,BRA,1201,Brazil,URY,Uruguay,1998,Export,6,6298.623
H0,BRA,1201,Brazil,URY,Uruguay,1999,Export,6,1567.075
H0,BRA,1201,Brazil,URY,Uruguay,2000,Export,6,22.995
H0,BRA,1201,Brazil,URY,Uruguay,2003,Export,6,656.346
H0,BRA,1201,Brazil,URY,Uruguay,2006,Export,6,0.267
H0,BRA,1201,Brazil,URY,Uruguay,2007,Export,6,0.905
H0,BRA,1201,Brazil,URY,Uruguay,2008,Export,6,33.831
H0,BRA,1201,Brazil,URY,Uruguay,2009,Export,6,1728.801
H0,BRA,1201,Brazil,URY,Uruguay,2011,Export,6,22.48
H0,BRA,1201,Brazil,URY,Uruguay,2012,Export,6,75.409
H0,BRA,1201,Brazil,URY,Uruguay,2013,Export,6,86.168
H0,BRA,1201,Brazil,URY,Uruguay,2014,Export,6,513.337
H0,BRA,1201,Brazil,URY,Uruguay,2015,Export,6,0.072
H0,BRA,1201,Brazil,URY,Uruguay,2016,Export,6,1392.314
H0,BRA,1201,Brazil,URY,Uruguay,2017,Export,6,10.035
H0,BRA,1201,Brazil,URY,Uruguay,2018,Export,6,3576.265
H0,BRA,1201,Brazil,URY,Uruguay,2019,Export,6,165.07
H0,BRA,1201,Brazil,URY,Uruguay,2020,Export,6,91.828
H0,BRA,1201,Brazil,URY,Uruguay,2021,Export,6,2025.036
H0,BRA,1201,Brazil,USA,United States,1989,Export,6,2034.5
H0,BRA,1201,Brazil,USA,United States,1990,Export,6,6306.968
H0,BRA,1201,Brazil,USA,United States,1993,Export,6,219
H0,BRA,1201,Brazil,USA,United States,1994,Export,6,1181.3
H0,BRA,1201,Brazil,USA,United States,1996,Export,6,3753.03
H0,BRA,1201,Brazil,USA,United States,1997,Export,6,33135.61
H0,BRA,1201,Brazil,USA,United States,1998,Export,6,6196.371
H0,BRA,1201,Brazil,USA,United States,1999,Export,6,592.409
H0,BRA,1201,Brazil,USA,United States,2000,Export,6,971.624
H0,BRA,1201,Brazil,USA,United States,2001,Export,6,1108.195
H0,BRA,1201,Brazil,USA,United States,2002,Export,6,768.475
H0,BRA,1201,Brazil,USA,United States,2003,Export,6,448.46
H0,BRA,1201,Brazil,USA,United States,2004,Export,6,72127.23
H0,BRA,1201,Brazil,USA,United States,2005,Export,6,0.556
H0,BRA,1201,Brazil,USA,United States,2006,Export,6,3034.726
H0,BRA,1201,Brazil,USA,United States,2007,Export,6,49.994
H0,BRA,1201,Brazil,USA,United States,2008,Export,6,619.305
H0,BRA,1201,Brazil,USA,United States,2009,Export,6,560.478
H0,BRA,1201,Brazil,USA,United States,2010,Export,6,58.692
H0,BRA,1201,Brazil,USA,United States,2012,Export,6,0.019
H0,BRA,1201,Brazil,USA,United States,2013,Export,6,174690.548
H0,BRA,1201,Brazil,USA,United States,2014,Export,6,538145.564
H0,BRA,1201,Brazil,USA,United States,2015,Export,6,624.339
H0,BRA,1201,Brazil,USA,United States,2016,Export,6,0.165
H0,BRA,1201,Brazil,USA,United States,2017,Export,6,0.054
H0,BRA,1201,Brazil,USA,United States,2018,Export,6,964.836
H0,BRA,1201,Brazil,USA,United States,2019,Export,6,1865.766
H0,BRA,1201,Brazil,USA,United States,2020,Export,6,119.749
H0,BRA,1201,Brazil,USA,United States,2021,Export,6,86036.279
H0,BRA,1201,Brazil,UZB,Uzbekistan,1997,Export,6,10263.757
H0,BRA,1201,Brazil,UZB,Uzbekistan,1998,Export,6,24267.302
H0,BRA,1201,Brazil,UZB,Uzbekistan,2010,Export,6,10278.84
H0,BRA,1201,Brazil,VEN,Venezuela,1990,Export,6,120.72
H0,BRA,1201,Brazil,VEN,Venezuela,1994,Export,6,30.024
H0,BRA,1201,Brazil,VEN,Venezuela,1995,Export,6,14.04
H0,BRA,1201,Brazil,VEN,Venezuela,1996,Export,6,9.149
H0,BRA,1201,Brazil,VEN,Venezuela,1997,Export,6,79.529
H0,BRA,1201,Brazil,VEN,Venezuela,1998,Export,6,14.271
H0,BRA,1201,Brazil,VEN,Venezuela,1999,Export,6,6.719
H0,BRA,1201,Brazil,VEN,Venezuela,2000,Export,6,20648.233
H0,BRA,1201,Brazil,VEN,Venezuela,2001,Export,6,13891.019
H0,BRA,1201,Brazil,VEN,Venezuela,2002,Export,6,94
H0,BRA,1201,Brazil,VEN,Venezuela,2003,Export,6,10.914
H0,BRA,1201,Brazil,VEN,Venezuela,2004,Export,6,4009.047
H0,BRA,1201,Brazil,VEN,Venezuela,2005,Export,6,386.274
H0,BRA,1201,Brazil,VEN,Venezuela,2006,Export,6,12770.338
H0,BRA,1201,Brazil,VEN,Venezuela,2007,Export,6,1124.8
H0,BRA,1201,Brazil,VEN,Venezuela,2008,Export,6,2799.058
H0,BRA,1201,Brazil,VEN,Venezuela,2009,Export,6,1655.176
H0,BRA,1201,Brazil,VEN,Venezuela,2010,Export,6,3770
H0,BRA,1201,Brazil,VEN,Venezuela,2011,Export,6,7332
H0,BRA,1201,Brazil,VEN,Venezuela,2012,Export,6,23290.725
H0,BRA,1201,Brazil,VEN,Venezuela,2013,Export,6,12954.981
H0,BRA,1201,Brazil,VEN,Venezuela,2016,Export,6,176.157
H0,BRA,1201,Brazil,VEN,Venezuela,2017,Export,6,483.612
H0,BRA,1201,Brazil,VEN,Venezuela,2018,Export,6,48095.915
H0,BRA,1201,Brazil,VEN,Venezuela,2019,Export,6,1224.297
H0,BRA,1201,Brazil,VEN,Venezuela,2020,Export,6,10.619
H0,BRA,1201,Brazil,VEN,Venezuela,2021,Export,6,32.886
H0,BRA,1201,Brazil,VGB,British Virgin Islands,1993,Export,6,20.927
H0,BRA,1201,Brazil,VGB,British Virgin Islands,1994,Export,6,1756.83
H0,BRA,1201,Brazil,VGB,British Virgin Islands,1995,Export,6,493.5
H0,BRA,1201,Brazil,VGB,British Virgin Islands,2010,Export,6,17.799
H0,BRA,1201,Brazil,VGB,British Virgin Islands,2017,Export,6,747.4
H0,BRA,1201,Brazil,VGB,British Virgin Islands,2018,Export,6,4577.448
H0,BRA,1201,Brazil,VGB,British Virgin Islands,2019,Export,6,10727.985
H0,BRA,1201,Brazil,VGB,British Virgin Islands,2020,Export,6,9073.657
H0,BRA,1201,Brazil,VGB,British Virgin Islands,2021,Export,6,3851.935
H0,BRA,1201,Brazil,VNM,Vietnam,1997,Export,6,1733.051
H0,BRA,1201,Brazil,VNM,Vietnam,1998,Export,6,1226.5
H0,BRA,1201,Brazil,VNM,Vietnam,2009,Export,6,90.733
H0,BRA,1201,Brazil,VNM,Vietnam,2011,Export,6,258227.312
H0,BRA,1201,Brazil,VNM,Vietnam,2012,Export,6,291938.043
H0,BRA,1201,Brazil,VNM,Vietnam,2013,Export,6,307965.02
H0,BRA,1201,Brazil,VNM,Vietnam,2014,Export,6,219158.842
H0,BRA,1201,Brazil,VNM,Vietnam,2015,Export,6,260530.336
H0,BRA,1201,Brazil,VNM,Vietnam,2016,Export,6,108358.35
H0,BRA,1201,Brazil,VNM,Vietnam,2017,Export,6,230891.437
H0,BRA,1201,Brazil,VNM,Vietnam,2018,Export,6,135558.584
H0,BRA,1201,Brazil,VNM,Vietnam,2019,Export,6,236226.454
H0,BRA,1201,Brazil,VNM,Vietnam,2020,Export,6,239600.787
H0,BRA,1201,Brazil,VNM,Vietnam,2021,Export,6,553532.747
H0,BRA,1201,Brazil,YUG,"Yugoslavia,FR(Serbia/Montenegr",1989,Export,6,14521.296
H0,BRA,1201,Brazil,ZAF,South Africa,1994,Export,6,7808.05
H0,BRA,1201,Brazil,ZAF,South Africa,2007,Export,6,9.202
H0,BRA,1201,Brazil,ZAF,South Africa,2008,Export,6,77.293
H0,BRA,1201,Brazil,ZAF,South Africa,2009,Export,6,31.962
H0,BRA,1201,Brazil,ZAF,South Africa,2010,Export,6,25.469
H0,BRA,1201,Brazil,ZAF,South Africa,2011,Export,6,33.363
H0,BRA,1201,Brazil,ZAF,South Africa,2012,Export,6,31.5
H0,BRA,1201,Brazil,ZAF,South Africa,2013,Export,6,0.057
H0,BRA,1201,Brazil,ZAF,South Africa,2014,Export,6,7727.768
H0,BRA,1201,Brazil,ZAF,South Africa,2015,Export,6,31888.294
H0,BRA,1201,Brazil,ZAF,South Africa,2017,Export,6,0.06
H0,BRA,1201,Brazil,ZAF,South Africa,2018,Export,6,0.19
H0,BRA,1201,Brazil,ZAF,South Africa,2019,Export,6,0.067
H0,BRA,1201,Brazil,ZAF,South Africa,2020,Export,6,11012.223
H0,BRA,1201,Brazil,ZAF,South Africa,2021,Export,6,5.292
H0,BRA,1201,Brazil,ZAR,"Congo, Dem. Rep.",1996,Export,6,17.82
H0,BRA,1201,Brazil,ZAR,"Congo, Dem. Rep.",2013,Export,6,18.455
H0,BRA,1201,Brazil,ZAR,"Congo, Dem. Rep.",2015,Export,6,58.498
H0,BRA,1201,Brazil,ZMB,Zambia,2012,Export,6,0.025
