ReporterISO3,PartnerISO3,Year,120810 in 1000 USD 
UGA,ZAR,2014,5.114
BEL,PRT,2020,5.115
ITA,MLT,2003,5.116
CHN,JPN,2020,5.123
IND,NGA,2021,5.124
AUS,MYS,2009,5.132
USA,CRI,2022,5.136
GBR,PRT,2006,5.139
AUS,ARE,2001,5.148
IND,NLD,2020,5.153
AUS,MYS,2010,5.161
AUS,VNM,1999,5.163
NLD,SVN,2013,5.171
CHN,CAN,2021,5.172
DEU,POL,2017,5.172
IND,NZL,2003,5.172
MKD,SER,2001,5.173
RUS,KAZ,2012,5.179
SER,CHE,2010,5.18
AUT,EST,2014,5.181
AUT,SVN,2004,5.183
VNM,CZE,2007,5.19
ITA,PRT,2019,5.191
DNK,AUT,2013,5.192
FRA,CHL,1999,5.193
GBR,MLT,2003,5.193
EUN,MDA,2021,5.195
BEL,MLT,2011,5.196
FRA,AUT,2000,5.197
DEU,GRC,2020,5.199
ECU,USA,2002,5.2
SER,EST,2002,5.2
USA,HTI,2005,5.2
NZL,NCL,2021,5.207
USA,BRB,2009,5.217
BGR,MDA,2001,5.218
DEU,MDG,2019,5.22
DEU,MLT,2021,5.223
OAS,AUS,2017,5.229
USA,BLR,2008,5.229
BEL,EST,2009,5.233
DEU,NOR,2013,5.24
HRV,BIH,2017,5.242
BEL,THA,2011,5.246
DEU,SVN,2011,5.247
CHN,USA,2020,5.258
SVK,POL,2022,5.258
CHN,USA,2019,5.261
JPN,HKG,2019,5.265
MYS,AUS,2011,5.276
BEL,ZAR,1999,5.279
USA,TZA,2009,5.283
BRA,ARG,2013,5.292
BEL,MLT,2008,5.294
OAS,SGP,2012,5.303
BGR,MKD,1999,5.307
MEX,VEN,2004,5.308
JPN,DEU,2008,5.314
DEU,ARG,1996,5.315
DEU,PHL,1996,5.315
CAN,CHE,2012,5.316
NLD,CMR,1999,5.316
ROM,ITA,2020,5.331
BRA,FRA,2007,5.338
EUN,USA,2005,5.34
BEL,USA,2011,5.344
BEL,JOR,2003,5.347
JPN,VNM,2011,5.35
EUN,JOR,2003,5.355
FRA,PRT,2001,5.372
SLV,HND,2000,5.373
ESP,SWE,2016,5.374
NLD,ITA,2001,5.375
AUS,ARE,1998,5.38
ITA,ESP,2017,5.383
GBR,CYP,1997,5.384
ITA,PRT,2018,5.385
EST,FIN,2018,5.388
IND,USA,1999,5.394
DEU,USA,2012,5.398
USA,BHS,2009,5.4
AUT,NOR,2014,5.413
ITA,JPN,2005,5.421
TUR,ROM,2011,5.425
SWE,POL,2010,5.428
THA,LAO,2012,5.428
IND,SGP,1997,5.429
TZA,AGO,2014,5.433
CHE,DNK,2000,5.437
MEX,CRI,2013,5.439
DEU,LVA,1999,5.442
GBR,DEU,2018,5.444
OAS,HKG,2015,5.445
IND,SGP,2001,5.448
KEN,TZA,2020,5.448
ROM,BEL,2020,5.448
KEN,UGA,2005,5.457
USA,CRI,2001,5.458
BEL,MLT,2005,5.474
DEU,FRA,2014,5.475
IND,PHL,1999,5.475
USA,VEN,2001,5.475
EUN,MDG,2018,5.477
IND,QAT,2005,5.477
DEU,NOR,2014,5.48
EUN,BRA,2014,5.48
CIV,LBR,2020,5.481
FRA,BRA,2014,5.483
FRA,MDG,2018,5.486
IND,ISR,2018,5.492
SWE,NOR,2017,5.509
MEX,VEN,2006,5.512
TUR,SER,2021,5.515
DNK,SWE,2016,5.517
NLD,SDN,2000,5.523
CZE,BGR,2002,5.528
TUR,ROM,1999,5.53
IDN,SGP,2018,5.532
OAS,NAM,2019,5.533
EUN,BIH,2017,5.534
NLD,ESP,2019,5.537
NLD,USA,2020,5.539
GRC,BGR,1998,5.546
ZAF,KEN,2003,5.548
BEL,MDA,2014,5.55
EUN,MNT,2019,5.555
EUN,MYS,2001,5.558
AUT,NOR,2006,5.56
DEU,LUX,2019,5.56
AUT,ISR,2005,5.563
SGP,NZL,2011,5.563
IRL,GBR,2001,5.566
ROM,SVN,2015,5.567
CZE,LTU,2004,5.571
CHN,USA,2021,5.573
PAK,KOR,2015,5.576
IND,BGR,2001,5.578
HRV,MNT,2019,5.581
BEL,SVK,2009,5.582
DEU,ITA,2021,5.592
EUN,MDA,2014,5.595
BEL,PRT,2015,5.598
AUT,ROM,2011,5.599
SVK,AUT,2020,5.599
AUT,SVN,2021,5.6
USA,TTO,1996,5.6
FRA,MAR,2020,5.601
GBR,LVA,2008,5.603
ITA,LUX,2019,5.607
IND,JPN,2021,5.608
ZAF,AGO,2000,5.61
NOR,DNK,2013,5.613
BLX,FIN,1996,5.616
NLD,LTU,2019,5.619
EST,NZL,2020,5.64
NIC,SLV,2017,5.65
PHL,KIR,2021,5.65
NLD,ETH,2003,5.655
NLD,FIN,2003,5.655
NLD,ITA,2003,5.655
NLD,PRT,2003,5.655
OAS,KIR,2017,5.657
FRA,GBR,2003,5.659
EUN,MDA,2015,5.662
USA,LCA,2009,5.664
BEL,MDA,2015,5.666
FRA,GBR,1996,5.667
IND,GBR,1998,5.668
NLD,PRT,2002,5.669
THA,LAO,2015,5.67
HUN,CZE,2017,5.683
THA,AUS,2004,5.683
EUN,ARE,2011,5.685
EUN,BLR,2005,5.688
EUN,BIH,2012,5.691
AUS,HKG,2015,5.699
HRV,BIH,2012,5.701
EUN,ETH,2003,5.706
IND,YEM,2003,5.716
TUR,CMR,2008,5.722
CHE,FRA,2001,5.724
BEL,IRL,2004,5.732
LUX,BEL,2013,5.732
LVA,LTU,2009,5.734
AUS,VNM,2000,5.739
IND,ESP,2018,5.745
RWA,USA,2022,5.745
ITA,IND,2021,5.746
TZA,MWI,2014,5.748
CZE,SVK,2002,5.753
LVA,LTU,2017,5.761
BEL,JOR,2001,5.763
DEU,USA,2016,5.765
OAS,CAN,2021,5.765
ITA,SLE,2002,5.766
DEU,MLT,2017,5.769
USA,NOR,1998,5.77
DNK,FIN,2013,5.772
USA,GRC,2016,5.775
EUN,SLE,2002,5.776
IND,CAN,2006,5.776
AUS,HKG,2019,5.78
CHN,RUS,2007,5.78
EUN,NZL,2006,5.782
AUT,NZL,2006,5.783
USA,SGP,2009,5.786
GBR,POL,2020,5.794
AUT,VNM,2020,5.795
GBR,DEU,2005,5.795
BLR,RUS,1998,5.8
BRA,URY,2003,5.8
IND,USA,2000,5.8
MYS,USA,2005,5.8
NLD,PRT,1999,5.8
IND,KWT,2010,5.802
USA,VEN,2000,5.802
IND,FJI,2015,5.804
POL,GBR,2016,5.806
LTU,RUS,2015,5.808
GBR,ITA,2013,5.81
SER,DEU,2006,5.814
EUN,SYR,2001,5.817
EUN,ZAR,2006,5.82
SEN,CIV,2016,5.828
AUS,HKG,2007,5.829
AUS,OAS,2008,5.832
AUT,VNM,2017,5.832
EUN,VNM,2017,5.832
USA,AUT,2004,5.838
IND,GBR,2007,5.84
LKA,MMR,2008,5.85
ALB,ITA,2004,5.851
ROM,GBR,2011,5.854
IND,ESP,2006,5.861
IND,TUR,2004,5.868
TUR,MKD,2004,5.873
DNK,DEU,2005,5.875
IDN,TMP,2009,5.881
USA,NZL,2011,5.885
AUS,SGP,2016,5.886
EUN,VNM,2003,5.887
ESP,SWE,2020,5.893
FRA,POL,2008,5.9
CZE,DEU,2002,5.905
IND,HKG,2019,5.914
DEU,MYS,2020,5.918
USA,ECU,2009,5.929
BOL,GIN,2010,5.94
POL,SVK,2018,5.95
USA,BMU,2009,5.95
SER,LTU,2014,5.952
DEU,CHE,2014,5.953
CHN,MYS,2001,5.954
HND,UNS,2019,5.955
GTM,HND,2000,5.957
GBR,FRA,2018,5.96
GBR,USA,2007,5.966
NZL,TON,2011,5.969
BGR,MDA,2012,5.97
JPN,CHN,2001,5.97
USA,TZA,2006,5.978
DEU,IDN,1996,5.98
JPN,BRA,2007,5.983
DEU,ARE,1999,5.986
DEU,BRA,1999,5.986
DEU,IND,1999,5.986
DEU,LUX,2020,5.993
DNK,EST,2010,5.994
GHA,USA,2019,5.996
DEU,BLR,2005,6
DEU,CRI,1998,6
DEU,FIN,2005,6
DEU,IDN,2002,6
DEU,IDN,2004,6
DEU,MYS,2001,6
DEU,OAS,2000,6
DEU,OAS,2003,6
DEU,SWE,2003,6
DEU,SYR,2000,6
DEU,SYR,2001,6
DEU,USA,2001,6
DEU,USA,2005,6
DEU,VNM,2003,6
HUN,AUT,2007,6
HUN,BGR,2001,6
HUN,SVN,1999,6
HUN,SWE,2002,6
HUN,USA,1996,6
IND,GBR,1999,6
ISR,CAN,2004,6
ISR,GBR,2011,6
PHL,URY,2009,6
BRA,URY,2004,6.003
NLD,IRL,2020,6.007
CRI,PAN,1998,6.01
AUT,SVN,2010,6.015
DEU,LUX,2011,6.023
EUN,SDN,2000,6.031
IND,BHR,2021,6.033
EUN,CRI,2015,6.041
NZL,NCL,2020,6.044
SER,BLR,2002,6.045
NLD,CRI,2015,6.046
BEL,LUX,2009,6.048
BRA,PRY,2011,6.05
DEU,ESP,2009,6.057
GBR,NLD,2006,6.058
GBR,PRT,1998,6.061
BEL,MLT,2014,6.075
IND,FJI,2021,6.078
DNK,NOR,2016,6.085
GBR,CYP,2006,6.087
CAN,JAM,2015,6.089
DEU,MLT,2016,6.092
NZL,NCL,2018,6.095
MYS,AGO,2014,6.096
AUS,IRL,2010,6.097
IND,AUS,1998,6.099
USA,BRB,2019,6.1
LKA,MMR,2009,6.101
DEU,CZE,2021,6.104
ZWE,ZMB,2020,6.104
DEU,CZE,2019,6.109
LKA,AUS,2012,6.109
THA,MMR,2016,6.11
AUT,CHE,1999,6.111
TUR,SYR,2009,6.112
AUT,MYS,2015,6.114
BLX,ZAF,1998,6.117
LTU,EST,1998,6.125
USA,NOR,1999,6.126
IDN,SGP,2017,6.132
DEU,DNK,2009,6.138
EUN,BIH,2006,6.147
IND,CZE,2000,6.148
HRV,BIH,2006,6.149
POL,GBR,2014,6.15
NLD,DNK,1997,6.153
NLD,SWE,1997,6.153
MYS,RWA,2016,6.155
IND,BHR,2016,6.156
EUN,PHL,2000,6.16
EUN,NCL,2018,6.165
USA,MYS,1998,6.166
AUT,SER,2009,6.167
EUN,SER,2009,6.171
TUR,AZE,2010,6.171
BLX,CPV,1997,6.173
EUN,MDG,2013,6.174
FRA,NCL,2018,6.175
IND,CAN,2003,6.175
DNK,NOR,2004,6.178
DEU,SVN,2009,6.179
EST,LVA,2018,6.18
EUN,MYS,2015,6.184
GBR,ESP,2012,6.185
CHE,GBR,1999,6.186
ZAF,SYC,2022,6.186
DEU,MLT,2018,6.19
DNK,NLD,2019,6.193
AUS,USA,2019,6.194
NLD,FIN,2013,6.197
BEL,ISR,2002,6.206
TTO,BRB,2007,6.206
SVK,UNS,2002,6.209
BRA,URY,2006,6.21
SER,LTU,2015,6.215
IND,TTO,2021,6.221
CZE,BLR,1998,6.223
GBR,YEM,1997,6.224
EST,LVA,2019,6.229
EUN,CRI,2017,6.229
NLD,CRI,2017,6.23
JPN,USA,2006,6.231
AUT,IRL,2016,6.232
IND,CAN,2008,6.247
USA,AUT,2001,6.251
BEL,IDN,2009,6.253
AUS,KOR,2004,6.254
GBR,NLD,2005,6.255
GBR,MDG,2013,6.256
DEU,SVN,2010,6.259
GBR,GRC,1999,6.262
JPN,CAN,2003,6.265
IND,BTN,2020,6.266
NLD,FIN,2001,6.27
CHN,CAN,2018,6.276
NLD,FIN,2012,6.276
AUT,BGR,2016,6.277
BEL,LUX,2016,6.277
FRA,USA,2006,6.277
FRA,ZAR,2006,6.277
NLD,FIN,2006,6.282
GBR,ARE,2013,6.286
ROM,BEL,2021,6.286
IND,TCD,2005,6.292
IND,BGR,2000,6.295
SGP,HKG,2000,6.298
NLD,SVN,2012,6.3
USA,DOM,2021,6.3
EUN,FLK,2004,6.305
FRA,ESP,2017,6.305
IRN,TJK,2010,6.308
NLD,CHE,2015,6.309
DNK,SVK,2005,6.31
GBR,ZAF,2015,6.313
AUT,LVA,2005,6.321
BEL,YEM,2002,6.321
EUN,YEM,2002,6.324
IND,FJI,2004,6.326
AUS,NRU,2002,6.33
JPN,VNM,2018,6.333
OAS,CHL,2018,6.333
BEL,TGO,1999,6.334
GBR,FLK,2004,6.334
AUT,MLT,2001,6.337
BEL,IDN,2003,6.337
SER,PRT,2017,6.34
DEU,ARE,1997,6.343
DEU,BLR,1997,6.343
DEU,IDN,1997,6.343
BEL,MLT,2013,6.356
AUS,JPN,2004,6.361
AUT,BGR,2017,6.361
NIC,GTM,1998,6.364
ITA,CYP,2019,6.369
RUS,LVA,2001,6.371
ZAF,IDN,2011,6.376
DNK,AUT,2009,6.379
DEU,POL,2013,6.384
BEL,CHE,2005,6.385
BEL,LVA,2012,6.388
AUT,BGR,2014,6.395
EST,NOR,2016,6.398
EUN,BEN,2000,6.399
BRA,JPN,2009,6.4
AUT,NOR,2008,6.404
BEL,BEN,2000,6.409
CHN,CAN,2019,6.415
BEL,UKR,2003,6.421
EUN,THA,2018,6.436
USA,BHS,2018,6.439
USA,JAM,2008,6.441
FRA,NLD,2012,6.443
IDN,SGP,2016,6.444
NLD,LVA,2000,6.444
NLD,THA,2018,6.444
EUN,OAS,2000,6.445
GBR,DNK,2001,6.446
FRA,NLD,1996,6.449
IND,NPL,2002,6.466
AUT,BGR,2015,6.467
SVK,CZE,2017,6.474
USA,GRC,2015,6.475
NLD,CYP,1996,6.501
FRA,MAR,2016,6.508
USA,HTI,1997,6.51
CZE,LTU,2001,6.514
DNK,POL,1996,6.518
IND,PER,2015,6.52
GBR,NOR,2004,6.531
HUN,CZE,2015,6.531
MEX,USA,2004,6.536
DEU,MLT,2020,6.542
SGP,VNM,2016,6.545
GBR,FRA,2020,6.549
NZL,WSM,1999,6.554
SVN,BIH,1998,6.555
USA,BEL,2014,6.561
DNK,POL,2005,6.564
IND,NZL,1996,6.564
NLD,ITA,1998,6.564
NLD,PHL,1998,6.564
TUR,KEN,2022,6.566
AUT,BGR,2021,6.575
MMR,CYP,2017,6.579
BRA,CHE,2007,6.582
BEL,HUN,2016,6.584
ITA,ESP,2021,6.591
JPN,OAS,2019,6.595
MEX,GTM,2008,6.598
LKA,CHE,2020,6.599
FRA,GBR,2002,6.609
ZAF,KEN,2000,6.612
AUS,NCL,1999,6.614
BWA,NAM,2018,6.614
BEL,LVA,2010,6.628
EUN,HKG,2004,6.629
NLD,FIN,2010,6.632
BEL,HKG,2004,6.635
BIH,NOR,2014,6.635
BEL,FIN,2005,6.637
SVN,BIH,2004,6.639
TUR,PAK,2017,6.64
JPN,OAS,1998,6.644
AUT,NOR,2015,6.646
DNK,FRA,2019,6.647
ZAF,ARE,1999,6.647
AUT,DNK,2004,6.649
NZL,PYF,2022,6.654
NLD,DNK,2019,6.657
ZAF,TZA,2016,6.657
DNK,NOR,2002,6.664
NLD,ROM,1997,6.666
JPN,THA,2021,6.669
USA,JAM,2002,6.67
NLD,GRC,2012,6.671
USA,BGD,2007,6.675
ZMB,ZAF,2015,6.678
ZAF,ZWE,2006,6.685
DNK,NOR,2005,6.691
NLD,PRT,2021,6.693
ITA,CHE,2001,6.694
BEL,PRT,1999,6.699
GBR,MAR,2020,6.699
GBR,RUS,2000,6.703
IND,GBR,2006,6.711
DEU,MYS,2021,6.717
UGA,KEN,2002,6.72
EUN,MDA,2022,6.721
HRV,BIH,2015,6.722
GRC,AUT,2014,6.732
TUR,AZE,2006,6.743
BEL,BGR,2013,6.747
GBR,MLT,2007,6.747
MEX,VEN,2007,6.75
BEL,MYS,2006,6.756
CHE,DNK,2004,6.763
ITA,ESP,2009,6.765
FRA,DEU,2018,6.769
SVK,AUT,2018,6.773
CHE,FRA,2000,6.774
GBR,TUR,2019,6.774
KOR,IND,2002,6.775
EUN,BIH,2015,6.78
NLD,CZE,2003,6.786
NGA,DEU,2017,6.791
ITA,FIN,2000,6.8
BOL,USA,2006,6.803
NLD,FIN,2014,6.803
BEL,HKG,2003,6.809
THA,AUS,2003,6.813
EUN,HKG,2003,6.816
MYS,OAS,2007,6.818
SVN,BIH,2008,6.826
HUN,POL,2021,6.828
GTM,SLV,2002,6.831
IDN,NLD,2017,6.837
IND,ITA,2007,6.837
ITA,SVK,2007,6.843
IND,CAN,2010,6.854
TUR,BGR,2005,6.864
FRA,SAU,2017,6.875
EUN,MDA,2010,6.879
DEU,CZE,2020,6.881
PER,CHL,1999,6.881
SVK,HUN,2009,6.881
MYS,HKG,1997,6.887
AUT,SVN,2011,6.888
SER,LTU,2007,6.888
SGP,VNM,2003,6.889
BIH,SER,2015,6.891
BEL,MLT,2012,6.897
AUS,FJI,1999,6.905
CHE,SAU,2008,6.906
BEL,SYR,1999,6.912
PHL,CHN,2005,6.914
USA,RWA,2010,6.919
MEX,GTM,2000,6.92
DNK,FIN,2021,6.922
BEL,DNK,2003,6.923
EUN,TUR,2019,6.923
DEU,USA,2018,6.946
IND,BHR,2009,6.949
KOR,CHN,2009,6.95
LKA,AUS,2010,6.953
EUN,ALB,2015,6.954
FRA,NLD,2016,6.955
HUN,ROM,2018,6.956
DNK,NOR,2003,6.963
GRC,ALB,2015,6.963
AUT,NOR,2018,6.965
NZL,PYF,2018,6.965
EUN,CRI,2014,6.967
IND,IRN,2016,6.97
EUN,JPN,2017,6.971
IND,MUS,1996,6.972
NLD,CRI,2014,6.973
BEL,PRT,2012,6.978
PER,USA,2012,6.992
SVK,HUN,1998,6.994
LKA,ARE,2020,6.999
DEU,BGR,2002,7
DEU,CZE,2002,7
DEU,FIN,2002,7
DEU,FIN,2003,7
DEU,IDN,2001,7
DEU,LUX,2002,7
DEU,LVA,1998,7
DEU,MMR,2003,7
DEU,MYS,2006,7
DEU,OAS,2005,7
DEU,RUS,2001,7
HUN,AUT,2010,7
HUN,POL,1997,7
HUN,ROM,2005,7
HUN,SVK,2007,7
SER,USA,2000,7
USA,BRA,2004,7
USA,SXM,2012,7
OAS,HKG,2014,7.004
FRA,MAR,2011,7.012
DEU,NLD,2008,7.014
BRA,PRY,2013,7.018
AUT,POL,2004,7.023
AUS,BHR,2019,7.05
OAS,CAN,2013,7.053
FRA,DEU,2014,7.057
DNK,NOR,2006,7.059
SER,MDA,2009,7.061
CZE,BLR,2004,7.064
SWE,NOR,2003,7.068
HND,SLV,1998,7.072
DEU,CZE,1999,7.075
DEU,UKR,1999,7.075
FRA,ITA,2013,7.087
SGP,LKA,2001,7.099
BEL,PRT,2017,7.104
EST,AUS,2018,7.106
SGP,VNM,2015,7.107
USA,PRT,2008,7.109
ITA,GRC,2013,7.111
NLD,PRT,2013,7.116
EUN,MMR,2003,7.121
BEL,PRT,2013,7.122
BEL,TUR,2006,7.123
BEL,MKD,2004,7.136
BEL,IND,2006,7.151
ROM,GBR,2012,7.153
GRC,ROM,2012,7.154
IRL,ESP,2021,7.154
EUN,MDG,2019,7.157
NLD,DNK,2001,7.166
EUN,MYS,2020,7.169
USA,IRL,2010,7.17
IRL,ESP,2022,7.173
RUS,KAZ,2000,7.173
EUN,CHN,2004,7.176
HRV,AUT,2022,7.189
ROM,ESP,2014,7.189
IND,BGD,2003,7.191
DNK,SWE,2017,7.192
EUN,IDN,2002,7.194
CZE,AUT,2014,7.198
ESP,SWE,2017,7.199
CHL,ARG,2021,7.2
AUS,QAT,2005,7.201
IND,DEU,2017,7.211
NIC,SLV,2001,7.216
SWE,NOR,2013,7.217
ROM,ESP,2015,7.22
EUN,KWT,2008,7.222
GBR,AUT,2006,7.225
DEU,KWT,2008,7.226
USA,ZAF,1998,7.229
SER,RUS,2016,7.23
OAS,MYS,2004,7.251
THA,USA,2003,7.256
DEU,KWT,2017,7.257
AUS,MYS,2022,7.259
JPN,CAN,2000,7.265
EUN,BRA,2002,7.269
DEU,LVA,2013,7.271
CAN,GBR,2008,7.272
EUN,KWT,2017,7.273
BRA,PRY,2014,7.277
IND,NLD,2015,7.279
TZA,IND,2010,7.285
ZAF,MOZ,1998,7.285
DNK,FIN,1999,7.287
OAS,AUS,2013,7.289
NZL,COK,2022,7.291
CUB,RUS,2002,7.297
AUS,BHR,2009,7.3
AUT,LVA,2006,7.302
DEU,VNM,2013,7.304
USA,SAU,2005,7.304
ITA,CHE,2011,7.308
DEU,MYS,1996,7.309
AUT,SWE,2011,7.316
NLD,CHN,2017,7.316
NZL,USA,1999,7.316
SVK,POL,2021,7.324
EUN,TUN,2004,7.325
BEL,TUN,2004,7.327
GBR,AUT,2008,7.333
ITA,CHE,2009,7.337
KEN,ETH,2017,7.338
EUN,SUR,2022,7.341
NLD,SUR,2022,7.341
ZWE,MOZ,2003,7.346
AUS,SGP,2007,7.356
CAN,ARE,2009,7.361
DEU,ITA,2017,7.363
NLD,CRI,2008,7.368
CZE,BLR,1996,7.37
ITA,TUN,2010,7.371
FIN,RUS,2014,7.388
HUN,CZE,2013,7.389
HRV,BIH,2013,7.394
IND,HKG,2020,7.395
AUT,CHE,2008,7.398
BEL,PRT,2011,7.398
ARG,KOR,2000,7.4
EUN,IDN,2001,7.401
USA,CYM,2009,7.402
PER,ESP,2016,7.423
MYS,FRA,1998,7.426
AUS,DEU,2017,7.427
JPN,CHN,2017,7.428
BOL,HRV,2008,7.43
USA,CZE,1999,7.437
IND,SGP,2010,7.442
CHE,FRA,2003,7.445
EGY,KEN,2020,7.447
THA,USA,2013,7.449
ITA,GRC,2006,7.457
BEL,HKG,2002,7.461
NLD,PRT,2005,7.462
GBR,POL,2010,7.463
ITA,CHE,2003,7.463
NLD,CZE,2004,7.465
TZA,ARE,2004,7.467
GBR,HKG,1998,7.469
IND,KWT,2018,7.469
MYS,BRN,2007,7.469
SER,CYP,2016,7.475
AUS,THA,2022,7.491
EUN,QAT,2013,7.491
DEU,QAT,2013,7.494
GBR,NOR,2000,7.494
LTU,LVA,2019,7.495
DEU,MYS,1997,7.497
ARE,OMN,2019,7.5
NIC,SLV,2016,7.5
ITA,PRT,2007,7.503
BEL,TKM,2001,7.508
AUS,QAT,2001,7.515
CHE,USA,1998,7.518
PRT,CPV,1996,7.518
CHN,GBR,2006,7.521
RUS,UKR,2000,7.535
GBR,CHE,2012,7.537
SVK,SER,2003,7.537
AUS,VNM,1998,7.538
NLD,FRA,2006,7.538
AUS,NCL,2013,7.541
NLD,IRL,2015,7.547
FRA,BRA,2002,7.553
BRA,NZL,2007,7.555
EUN,VNM,2020,7.566
JPN,THA,2016,7.569
IDN,TMP,2020,7.574
NZL,MYS,2011,7.58
UGA,CAN,2018,7.58
USA,ITA,1996,7.59
SWE,NOR,1997,7.603
DEU,USA,2015,7.612
PER,USA,2017,7.622
HRV,SVN,2017,7.623
EUN,TUR,2006,7.63
FRA,CHE,2015,7.631
USA,AGO,2002,7.636
DEU,USA,2014,7.644
PER,USA,2014,7.647
AUS,BHR,2007,7.648
BLX,SYR,1998,7.654
CHE,DNK,1999,7.654
AUT,NZL,2019,7.658
NZL,MYS,2015,7.66
IRL,GBR,2005,7.661
HUN,CZE,2018,7.667
USA,CYM,2008,7.667
TUR,USA,2021,7.674
USA,SGP,1996,7.685
ITA,LBY,1999,7.686
NLD,MAR,2013,7.697
AUS,OAS,2003,7.705
NZL,NCL,2022,7.71
IND,BGD,2004,7.712
CZE,LTU,2005,7.723
PER,USA,2016,7.723
CAN,NLD,2003,7.726
MEX,CRI,2011,7.73
SER,EGY,2018,7.733
BEL,AUS,2005,7.737
RUS,IRN,2006,7.74
JPN,HKG,2004,7.741
JPN,KOR,2001,7.741
AUS,QAT,2004,7.768
CZE,HUN,2011,7.768
SWE,NOR,2005,7.77
EUN,SER,2005,7.786
CAN,THA,2018,7.788
CHL,FRA,2014,7.788
USA,SGP,2017,7.795
EUN,JOR,2008,7.812
ESP,JOR,2008,7.814
FRA,TUN,1996,7.817
AUT,SWE,2004,7.818
EUN,CHN,2006,7.818
IND,CHN,2018,7.824
LVA,DEU,2021,7.834
DEU,FRA,2015,7.84
EUN,ALB,2021,7.844
ITA,ALB,2021,7.851
BRA,ITA,2008,7.857
USA,IRQ,2010,7.86
AUT,UKR,2014,7.867
HRV,MNT,2017,7.867
TZA,ZAF,2016,7.869
ITA,CHE,2005,7.872
FRA,MAR,2014,7.876
IND,ZAF,2007,7.88
AUS,IDN,1999,7.885
IND,SGP,2009,7.885
EUN,MDA,2009,7.889
AUS,HKG,2016,7.89
BEL,BGR,2010,7.9
TZA,KEN,2015,7.902
CHN,RUS,2000,7.903
DEU,ITA,2020,7.905
CZE,RUS,2000,7.908
JPN,FRA,2015,7.909
SGP,MYS,2004,7.909
DEU,EGY,2016,7.913
NLD,ISR,2003,7.917
POL,GBR,2015,7.919
PRT,CHN,2009,7.922
FRA,SWE,2003,7.923
EUN,CMR,2018,7.924
SVN,UNS,1997,7.936
FRA,CMR,2018,7.937
BEL,SYR,2000,7.941
DEU,EGY,2015,7.945
ESP,AGO,2022,7.946
AUS,HKG,2017,7.948
GBR,MYS,1997,7.952
FRA,DEU,2010,7.953
USA,ECU,1997,7.957
UKR,MDA,2019,7.963
DEU,SAU,1996,7.973
HUN,POL,2018,7.975
DNK,SVK,2007,7.977
FRA,PRT,2011,7.99
BEL,PRT,2019,7.995
UGA,KEN,2001,7.999
DEU,ARE,1998,8
DEU,BEL,2006,8
DEU,CHN,2004,8
DEU,CHN,2006,8
DEU,CRI,2003,8
DEU,DNK,2006,8
DEU,GRC,2007,8
DEU,NOR,2003,8
HUN,DEU,2002,8
HUN,SVK,2006,8
ISR,JOR,2006,8
SER,UKR,2000,8
TUR,FRE,2009,8
USA,ZAF,2008,8
VNM,AGO,2011,8
ESP,NLD,2009,8.001
ITA,ISR,2005,8.014
ZAF,MOZ,2000,8.018
BEL,BGR,2011,8.019
BEL,MKD,2000,8.024
SGP,SYC,1997,8.026
EUN,MDA,2001,8.028
GBR,MLT,2015,8.03
DEU,SWE,2017,8.038
EUN,SAU,2003,8.038
RUS,AZE,2017,8.04
NLD,ESP,2020,8.044
CHE,FRA,2008,8.054
NLD,ARE,2021,8.054
SER,MDA,2016,8.054
EUN,CAN,2012,8.059
GBR,DEU,2010,8.06
GBR,POL,2002,8.069
DEU,KOR,1997,8.074
NZL,PYF,2021,8.074
IND,FRA,2000,8.075
AUT,NZL,2005,8.078
ZAF,DOM,2010,8.078
AUS,BHR,2012,8.079
USA,SEN,2008,8.1
USA,UKR,2009,8.106
IDN,SGP,2021,8.11
IND,HKG,2016,8.121
BEL,PRT,2014,8.129
EUN,AGO,2022,8.131
EUN,SLE,2000,8.137
DEU,POL,2019,8.14
AUT,NOR,2019,8.142
CHE,ITA,2008,8.144
ESP,CHE,2008,8.149
IND,AUS,2004,8.15
IND,NLD,1999,8.152
AUT,SLE,2000,8.163
DEU,DZA,1999,8.163
DEU,TUR,1999,8.163
AUT,GRC,2003,8.166
NLD,ESP,2021,8.166
DEU,SER,2013,8.172
KOR,HKG,2021,8.175
SGP,LKA,2000,8.175
ESP,AUT,2009,8.177
IND,SYC,2017,8.178
SWE,NOR,2004,8.18
DEU,SWE,2018,8.182
IND,PAK,2017,8.183
ITA,POL,2018,8.183
ZAF,BWA,2016,8.184
IND,ITA,2006,8.196
ITA,ESP,2015,8.196
DEU,LVA,2014,8.198
SGP,BRN,2010,8.201
SER,VNM,2017,8.209
AUS,NCL,2003,8.21
DNK,EST,2013,8.216
IND,NLD,2000,8.221
ARG,URY,1999,8.231
IND,MUS,2006,8.231
FRA,ISR,2007,8.233
GRC,BGR,2004,8.235
ESP,GBR,2022,8.236
CHE,DEU,1997,8.243
EUN,CRI,2008,8.254
NLD,FIN,2011,8.256
EST,RUS,2003,8.261
MEX,CUB,2004,8.263
CAN,ARG,2005,8.265
USA,CMR,2010,8.268
MYS,TZA,2013,8.27
IND,ZAF,2002,8.28
OAS,JPN,2013,8.296
DEU,FRA,2009,8.302
SER,ITA,2006,8.302
TUR,UZB,2014,8.314
EUN,NZL,2019,8.322
SER,RUS,2018,8.325
